song_id,release_year,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,artist_type,genre,hit,duration_log,followers_log
4MjiEXoUPAIpAG9EIPtH3c,1987,F,0.0673,0.633,0.327,0.0,0.076,-14.367,0.09,0.633,175.114,38.0,band,unknown,0,12.788179320901117,8.902727664035522
4MlXFjRO6N7NXvMqPlH35o,1973,D,0.29,0.674,0.686,0.00322,0.189,-11.927,0.0597,0.814,124.204,52.0,singer,rock,1,12.139793944490785,11.459303144716817
4MlfMyLq5REr81WoHM6y0N,2008,"A♯, B♭",0.0633,0.874,0.753,0.000268,0.0629,-8.347,0.12,0.816,126.057,50.0,singer,pop,0,12.327998200205553,10.053501114853614
4MnNAQ8OMmTrkMluSh6yrg,1970,A,0.163,0.572,0.614,0.0,0.152,-6.29,0.0368,0.694,117.835,46.0,band,soul/r&b,0,12.042223419815919,11.739455276428503
4MofYf0f4ijlVV6elUW5S3,2017,"C♯, D♭",0.0447,0.78,0.784,0.0,0.122,-5.039,0.186,0.43,85.023,84.0,rapper,hip hop/rap,0,12.104632214070191,14.905360569763515
4Mow16XH7aYuh2iUjOtb4X,1978,"F♯, G♭",0.156,0.943,0.684,0.00359,0.081,-6.924,0.126,0.846,111.945,30.0,-,unknown,1,12.316902676083444,7.071573364211532
4MropFSXJOQ6jQpUdpRVEV,1977,E,0.0833,0.668,0.668,2.36e-06,0.117,-9.715,0.0339,0.82,127.976,68.0,band,adult standards,0,12.448657974728519,12.583354305164049
4MsbiWKePn46mKfLnf1ZXX,1971,E,0.0122,0.624,0.752,2.87e-05,0.0417,-6.411,0.0294,0.716,123.295,43.0,singer,soul/r&b,1,12.164281431468368,8.973984926689743
4MxYZ8fFw2c29RtZOnwT8E,1979,D,0.0611,0.567,0.651,9.78e-05,0.0835,-8.64,0.107,0.926,96.693,16.0,-,unknown,0,12.194005125011843,6.873163834212518
4MyFSB0Fmo9VcYPHNCNI3R,2002,"C♯, D♭",0.0129,0.763,0.603,5.74e-06,0.273,-7.507,0.0477,0.537,135.095,69.0,singer,hip hop/rap,0,12.289374651300976,12.796491953096645
4N0TP4Rmj6QQezWV88ARNJ,1973,"C♯, D♭",0.0598,0.611,0.578,0.0219,0.0983,-14.171,0.0676,0.884,100.625,81.0,singer,soul/r&b,1,12.491755220318163,15.12375256268009
4N0pJ8eHe6sPdEFqb33eNm,1970,D,0.128,0.521,0.377,3.99e-05,0.16,-12.486,0.0315,0.54,115.506,54.0,band,adult standards,0,12.307911467297199,11.536485729379242
4N0tDOF2bo9JEpSqLNlpjq,2007,C,0.307,0.812,0.773,0.0,0.0966,-6.465,0.217,0.545,131.05,74.0,singer,pop,1,12.415510704188259,14.990839722160047
4N3LtGuut1rl4zW5fcTtnS,1979,F,0.153,0.592,0.872,0.0438,0.403,-4.717,0.0324,0.883,106.038,73.0,band,adult standards,0,12.233692676364548,14.141123329166126
4N5raEq4cHudw8axOjOSo8,1969,G,0.306,0.707,0.195,0.847,0.109,-12.045,0.0453,0.976,132.054,63.0,band,pop,0,11.951960736517725,12.964902224001131
4N7KnkkvofAilb3abXxue3,1992,B,0.0242,0.727,0.79,0.0,0.0743,-6.804,0.0346,0.839,104.105,45.0,singer,disco,0,12.413090879946887,11.750460953731418
4N8BkYSBFdYRw7IYp6wRAb,1973,E,0.384,0.46,0.475,1.97e-06,0.171,-7.467,0.0315,0.507,73.207,61.0,singer,soul/r&b,0,12.331770939383038,12.851110929805014
4N9DOPhK7km5WnsgVD9GMI,1973,C,0.213,0.638,0.579,1.12e-05,0.134,-9.456,0.0417,0.606,115.099,79.0,singer,soul/r&b,0,11.988171578350748,14.89472219853174
4N9jdraFn9ejQPijbgzZzv,1997,F,0.0207,0.627,0.883,0.00346,0.323,-8.988,0.0947,0.252,149.024,70.0,band,metal,0,12.661726938721477,14.052543602128734
4NAc9cy1lvdTRJgiCagUeo,2012,A,0.0422,0.578,0.767,0.0,0.0955,-5.337,0.0347,0.618,104.956,71.0,singer,country,0,12.377788156536903,13.809530714284245
4NC681EQijAxBzBIxjkOxZ,1981,"A♯, B♭",0.0389,0.576,0.53,0.0,0.0517,-11.317,0.0372,0.933,120.277,59.0,band,pop,0,12.39349782333317,11.684194500388807
4ND9SgqQMRgoA0TEybnCvz,1969,F,0.692,0.197,0.483,0.0,0.243,-6.75,0.0339,0.339,189.622,66.0,singer,adult standards,0,12.003472868363579,12.455604931182286
4NDYghwqDXM7H4lny3hf6m,1991,"C♯, D♭",0.675,0.407,0.476,3.79e-06,0.15,-6.641,0.0275,0.598,113.01,54.0,singer,pop,0,12.204140780680348,11.228611048926085
4NEWKsZ9unD1vtI0b9tabF,1981,D,0.166,0.77,0.571,0.00482,0.126,-15.683,0.0612,0.909,120.855,46.0,band,soul/r&b,0,11.874327219915342,12.027059609540252
4NH6nMvCMDtbeGSAk98vN3,1967,D,0.368,0.486,0.369,0.0,0.219,-11.4,0.0253,0.274,95.72,50.0,-,adult standards,0,11.965706635420378,11.430380462500112
4NHySrRExaC4eEIBWPp2Th,1980,E,0.00226,0.489,0.544,4.54e-06,0.0741,-10.412,0.0391,0.342,139.13,68.0,band,rock,0,12.373737312980495,13.35340525465886
4NJg6bYAvSBb88qO668pxI,1974,D,0.0247,0.372,0.588,2.41e-06,0.106,-11.917,0.187,0.623,169.685,59.0,singer,kids,0,11.99420280643934,9.911406117780423
4NL8D4RQsC6ux6eI3m3Lg5,1964,"C♯, D♭",0.0511,0.625,0.548,0.0,0.176,-10.118,0.0351,0.879,75.756,59.0,singer,soul/r&b,0,12.020874956630719,11.755196906192614
4NRQwaks9r58tTDvr4iEyv,1965,E,0.224,0.79,0.553,0.0,0.0972,-7.108,0.0386,0.873,111.544,62.0,singer,pop,0,11.950844855743112,12.675391665484437
4NTWZqvfQTlOMitlVn6tew,2011,G,0.0189,0.591,0.889,0.0,0.155,-3.839,0.115,0.65,143.067,71.0,rapper,hip hop/rap,1,12.386784574234287,14.009200581495389
4NU6Vnrsh09TdZtIBYBwTA,1969,"F♯, G♭",0.0462,0.313,0.34,0.000465,0.0735,-15.315,0.0504,0.407,145.955,58.0,singer,soul/r&b,0,12.51747612739985,12.67474100870482
4NVS8Q502FVfuMQXNK2I7t,2003,A,0.634,0.565,0.323,0.0,0.214,-8.837,0.0273,0.501,145.904,74.0,band,country,0,12.743816695607208,13.586314980025726
4NVgo2Ggjccffni3JlUxWQ,2011,A,0.299,0.556,0.513,0.0,0.128,-5.263,0.0251,0.443,131.871,63.0,band,country,0,12.35420812741693,13.805953029953967
4NYwy0R3NdvORX2B6OZXBT,2015,G,0.679,0.733,0.408,3.92e-05,0.11,-7.834,0.0388,0.291,94.947,80.0,singer,pop,1,12.195289718164705,15.295329186914815
4NeOWqHmlrGRuBvsLJC9rL,2007,B,0.277,0.772,0.68,1.17e-05,0.682,-5.881,0.224,0.807,119.953,83.0,singer,pop,1,12.528739307959867,15.921355321478604
4NfNr2aOxfZkkDHue5gjKf,1971,B,0.281,0.584,0.552,0.0,0.0842,-12.36,0.0341,0.71,137.587,44.0,singer,kids,0,11.986510174487108,10.69650269224425
4Ng7hGdPwpINleVecBWiOO,2007,"F♯, G♭",0.00525,0.557,0.825,0.00164,0.177,-4.657,0.0283,0.841,120.015,75.0,singer,country,1,12.21166199596764,14.459575681758288
4NhHiFKkO0jnk19hYg8Ugx,1966,B,0.742,0.645,0.52,0.0,0.116,-7.159,0.0349,0.774,124.325,55.0,singer,pop,0,11.931819993390054,9.875190953381015
4NiLA925TInZScMbchk8Pg,1989,C,0.0144,0.466,0.833,0.122,0.107,-11.137,0.0608,0.319,108.686,37.0,-,metal,0,12.750876418038215,9.371353167823885
4NiehSBQthimPzRsVeOgCT,2018,"C♯, D♭",0.00407,0.701,0.458,0.000151,0.045,-7.749,0.0836,0.482,102.967,83.0,singer,pop,0,12.229437547834907,15.132797226058804
4NjyI3qjCRv3XZXgcISc8E,1981,C,0.313,0.669,0.511,0.0,0.135,-11.016,0.0291,0.398,82.865,73.0,singer,rock,1,12.262330098070798,14.813069338782316
4NnWuGQujzWUEg0uZokO5M,1987,A,0.0509,0.447,0.937,0.000398,0.224,-6.942,0.043,0.496,151.744,78.0,band,rock,0,12.264407589209604,14.563597053094774
4NnhLA66RRLXxKbiiscU9R,1967,D,0.841,0.231,0.455,0.0,0.0823,-8.06,0.0296,0.391,166.705,52.0,band,pop,0,12.072981156134036,11.042697810632745
4NoGqQQIbwDbC0HcxvRtsM,2007,D,0.526,0.623,0.71,5.49e-06,0.161,-5.595,0.0996,0.594,115.954,80.0,singer,pop,0,12.603465258547452,15.737556347761279
4Nq1QHikz6FqwXD8k2WDFK,2005,E,0.812,0.459,0.398,0.000149,0.0851,-7.993,0.0266,0.153,134.716,74.0,duo,country,0,12.446474413400653,13.966334567698231
4NumnrbnLfYL9Ed2X7A9Nr,1995,"G♯, A♭",0.0013,0.623,0.645,0.00175,0.0275,-5.155,0.117,0.708,137.954,29.0,band,unknown,1,11.807704792220635,8.755264763314685
4NupyFIHhuiSZ9t5zWYzDt,1977,A,0.898,0.541,0.437,0.784,0.139,-9.375,0.0327,0.442,124.487,46.0,singer,adult standards,0,12.239313979309976,9.6638969875516
4NxDK6Bd4dgxiupgMmrcVI,1990,D,0.425,0.716,0.64,3.2e-05,0.104,-12.906,0.13,0.935,99.974,60.0,band,soul/r&b,1,12.712130923540261,12.656348582172056
4NzyDRiguNhKknjiOWPKrQ,1978,A,0.241,0.606,0.646,1.45e-05,0.161,-13.24,0.0401,0.85,126.84,72.0,band,adult standards,0,12.36148538576691,13.546243222029103
4O0sGJdqpHMaWz7KoVd7tb,1975,F,0.243,0.506,0.343,0.0,0.141,-12.153,0.03,0.265,130.052,59.0,singer,folk/indie,0,12.564124640898227,12.634840783319245
4O1ZGunfFnABUSiE650deE,1964,D,0.302,0.672,0.771,1.42e-05,0.159,-3.955,0.048,0.96,132.292,40.0,-,reggae,1,11.695255355062795,7.9976631270201
4O1hNBfX9Ze7SSYnvJdTlI,1981,B,0.000875,0.655,0.793,0.0161,0.0631,-5.588,0.0465,0.932,134.006,25.0,-,unknown,1,12.180759965737863,6.369900982828227
4O3DSZqeLLEpRrqRIClGD1,1966,B,0.674,0.41,0.649,0.00221,0.0923,-10.68,0.0659,0.557,202.119,54.0,band,pop,1,11.961200989377101,11.770168948281443
4O4hiA7KxHhzv3s0QIHDlz,2008,G,0.0075,0.653,0.865,1.18e-06,0.0629,-6.395,0.0325,0.828,116.966,76.0,singer,country,1,12.335933560184571,15.000288310382718
4O5PSceKEPp12ipKdFe0ps,1983,"A♯, B♭",0.0319,0.83,0.573,0.0705,0.246,-11.355,0.0599,0.667,114.238,56.0,band,soul/r&b,0,12.783999753236849,12.518559519400876
4O99VPLSspFUjSC7NKEviQ,2009,"A♯, B♭",0.0586,0.518,0.758,0.0,0.307,-4.598,0.262,0.599,97.529,82.0,singer,pop,0,12.305198264552915,14.580505730273524
4OBlqVFPnsWjGyaYaQv9pp,1973,D,0.211,0.636,0.645,0.000157,0.0392,-10.341,0.0284,0.835,125.487,58.0,-,adult standards,0,12.190085529902724,11.963383058997222
4ODWgs1CVAZKDbryEodjiz,1980,D,0.547,0.407,0.589,0.0,0.281,-5.32,0.03,0.559,109.009,79.0,-,adult standards,0,12.226600499981634,14.964938577004391
4OLRw2NSxCyNkfCs8Uwvwg,1978,B,0.0101,0.698,0.676,2.57e-05,0.112,-11.717,0.0277,0.961,116.486,43.0,-,rock,1,12.267924748976812,10.434762653169528
4ORDN4BLvjcGJpmy8kESd7,1979,D,0.108,0.665,0.847,0.00015,0.0441,-5.477,0.0444,0.751,131.908,57.0,band,disco,0,12.912039797958414,10.314172347678452
4ORrmiRW4IjPADIpNPCsDc,1985,A,0.0426,0.879,0.47,0.000251,0.0537,-14.479,0.0332,0.899,115.494,21.0,band,unknown,0,12.24945775246958,8.821879862683842
4OWrM0QhSxtHCaccotCW0Y,1994,A,0.00595,0.835,0.51,6.89e-06,0.322,-10.718,0.0378,0.627,102.342,55.0,singer,electronic/dance,0,12.463041612288443,10.748239317227968
4OafepJy2teCjYJbvFE60J,2018,"G♯, A♭",0.0211,0.568,0.656,1.37e-05,0.213,-5.413,0.0433,0.364,100.049,96.0,singer,pop,1,12.196835110577638,17.35804090816305
4OcfiWihThSNNAbqDV4sAM,1964,"G♯, A♭",0.342,0.595,0.413,0.000354,0.161,-14.71,0.0328,0.949,114.022,0.0,band,unknown,0,11.993955578481543,1.0986122886681098
4Ocn9UlWjZLcch0sv1NCWQ,1978,D,0.285,0.367,0.94,0.0446,0.981,-6.778,0.0726,0.112,139.591,62.0,-,rock,0,12.536339957072435,13.143198804512458
4OdhffpvG3HxDJMxYOKh97,1982,D,0.00299,0.507,0.642,0.606,0.141,-12.923,0.0323,0.631,146.154,62.0,band,rock,1,12.640882940832803,12.42044988476426
4Oe8GNcT42Vhu0S9plFryE,1978,"A♯, B♭",0.551,0.614,0.369,4.52e-05,0.0899,-13.284,0.042,0.39,79.37,66.0,singer,adult standards,1,12.685410698175234,12.527906113444077
4OeFQtRyT7vsLnRTv7t8YT,1989,C,0.103,0.651,0.87,0.00815,0.0979,-5.149,0.0318,0.729,103.857,72.0,singer,disco,1,12.707617334347558,14.12662835589367
4OeQM6VKvF8QQLaqvhP3qo,2012,E,0.198,0.537,0.572,0.0,0.0962,-8.168,0.263,0.452,141.983,91.0,singer,hip hop/rap,0,12.349947855938163,16.13727730117441
4OepLJ2fUvHRmVB8XklIe8,2003,"G♯, A♭",0.0187,0.541,0.833,0.0,0.143,-4.647,0.0583,0.84,115.052,71.0,band,rock,0,12.298474053502016,14.093776941616351
4OhfEUz7d5si8CFLHx9WIR,1995,C,0.0565,0.78,0.897,1.08e-06,0.309,-4.79,0.0387,0.905,100.777,20.0,band,soul/r&b,0,12.443517444755098,8.541300266759471
4Ol9JFw2Icl79oTqH1sG4t,2003,"A♯, B♭",0.00793,0.927,0.838,1.11e-06,0.488,-2.741,0.227,0.69,93.031,63.0,rapper,hip hop/rap,0,12.261512082776054,12.375545341455217
4OlpEdouAXIzch2MnllGq6,1992,"F♯, G♭",0.0277,0.959,0.75,0.0,0.0713,-7.732,0.171,0.766,102.418,51.0,band,hip hop/rap,0,12.392004344578258,11.075288343155712
4OnTgDqnuFGU73TdKQuDZm,2002,C,0.13,0.774,0.75,0.0,0.498,-7.499,0.0979,0.809,95.941,22.0,band,hip hop/rap,0,12.342677435427145,9.907479573805665
4OnZR9U5JRFGF1Yza9j579,1995,"G♯, A♭",0.0811,0.635,0.712,0.0,0.322,-4.998,0.0283,0.423,91.024,63.0,band,kids,1,12.460563689686811,12.623627708055025
4Onlx3t98YDeu8bM7wRS5K,2009,"F♯, G♭",0.051,0.595,0.773,0.0,0.318,-6.503,0.101,0.566,76.035,77.0,rapper,hip hop/rap,0,12.70628413817634,14.317485126452246
4OriPa2OXO6goScm81cjju,1995,"F♯, G♭",0.00927,0.806,0.663,3.46e-05,0.104,-8.109,0.127,0.535,97.808,71.0,rapper,hip hop/rap,0,12.450327771017268,13.756908514356834
4OsulpQ6na7LQZMV17X987,1979,C,0.178,0.458,0.546,0.0,0.329,-9.167,0.0253,0.497,110.124,62.0,band,rock,1,12.35575908975511,12.93827946857991
4Ot4uHTU1MpxrBGtPFDhkS,1978,D,0.241,0.651,0.782,1.23e-05,0.097,-6.078,0.0324,0.489,110.143,63.0,singer,rock,0,12.497252344150006,13.123187038102706
4Ov0RiWJmaRI0GUfl8Jaxc,1985,D,0.00957,0.489,0.919,9.12e-06,0.0822,-6.258,0.0822,0.556,132.456,52.0,band,rock,0,12.376380661182317,11.648845253106094
4P04hMXyLSKeYExZe0eEdz,1998,"A♯, B♭",0.0389,0.789,0.778,0.0032,0.116,-7.39,0.0694,0.627,97.923,73.0,band,rock,1,12.365014685579272,14.123812570679801
4P0As0E8QfskHuiFTGQHHl,1967,C,0.346,0.51,0.853,0.0,0.141,-9.164,0.0856,0.603,130.782,56.0,band,adult standards,1,11.961373431250248,12.198700538200551
4P0CiSQQizUsq8tpZkBmND,1972,C,0.258,0.524,0.671,4.68e-05,0.198,-10.37,0.0357,0.844,103.765,35.0,singer,blues,0,12.046302874806539,9.45053767785622
4P31VOooYRfMKPXts4oH1g,2006,"G♯, A♭",0.202,0.843,0.717,0.00161,0.123,-4.64,0.211,0.675,94.001,63.0,-,hip hop/rap,0,12.200150142078405,10.097078701588314
4P4I4atoRkFg0Vq9YZXqhL,1970,G,0.000322,0.327,0.706,0.00935,0.318,-9.053,0.0294,0.656,95.719,72.0,band,rock,0,12.317918088519804,14.004823451641485
4P7hf1WsZgQIzwJOPUo87m,1977,C,0.51,0.558,0.798,1.97e-05,0.645,-7.394,0.0599,0.637,135.247,33.0,band,pop,0,12.12412479088274,9.551586907757695
4P8ZQFj9YAS50iSFjQYS1h,1999,G,0.116,0.593,0.66,0.0,0.241,-6.642,0.0352,0.573,163.777,86.0,singer,country,0,12.185466795737156,11.734820236883909
4P91jW5QmEkhoLgdMujp82,1982,B,0.139,0.719,0.822,4.44e-06,0.118,-11.295,0.0499,0.924,112.806,81.0,singer,soul/r&b,1,12.623031447349552,15.12375256268009
4P9kOK2PafbamK95SJOCbO,1978,A,0.632,0.554,0.293,0.0,0.13,-12.336,0.0341,0.354,103.293,76.0,singer,adult standards,1,12.498398916975606,14.240601807207616
4PA16FAl8LPmFmOhARawdV,2016,"F♯, G♭",0.0819,0.613,0.738,0.0,0.32,-6.926,0.311,0.341,82.833,99.0,rapper,hip hop/rap,0,12.443253215307754,17.503026608065213
4PADeWvTB1GbqdFO9n7JX4,1999,F,0.653,0.591,0.388,0.000214,0.167,-8.069,0.0267,0.122,105.977,74.0,duo,country,0,12.154953020271794,13.966334567698231
4PBmt6ov8I5cM6qKE5xkSg,1964,D,0.0957,0.746,0.663,2.86e-06,0.0954,-9.261,0.0312,0.78,122.107,43.0,singer,adult standards,0,11.967904284947855,9.725735539456544
4PCVZGch6Q57RVAcai9L8u,2014,"G♯, A♭",0.00209,0.571,0.957,1.5e-05,0.0425,-3.468,0.0633,0.892,149.946,88.0,band,kids,0,12.043183059112314,15.438320860115473
4PHld19cwLHcLCKMmBsSB1,1981,"A♯, B♭",0.0531,0.645,0.424,0.0,0.09,-10.911,0.0253,0.331,94.467,78.0,band,disco,0,12.471256009522993,14.658209430629352
4PNnWE1uvHilPQqrfbRnh3,1979,C,0.267,0.895,0.622,0.000198,0.0886,-7.648,0.0526,0.866,114.507,48.0,-,country,0,12.401038919857207,11.343121238495005
4PRAAp1XwdSF4REKJFZY5W,2008,E,0.112,0.692,0.734,0.0,0.303,-5.584,0.0926,0.774,79.006,79.0,rapper,pop,0,12.534516310678056,14.089909042930271
4PRGxHpCpF2yoOHYKQIEwD,1972,A,0.000582,0.317,0.887,0.00258,0.0891,-7.292,0.0375,0.871,169.613,83.0,band,rock,0,12.303934113483914,15.852007933033727
4PS1e8f2LvuTFgUs1Cn3ON,2018,"C♯, D♭",0.92,0.319,0.21,8.06e-05,0.138,-15.231,0.0341,0.209,78.696,68.0,-,adult standards,0,12.16608884129694,13.900782339401237
4PVE40zZNMEFJi5MA3Ph9z,1999,"A♯, B♭",0.333,0.488,0.425,0.0,0.104,-9.407,0.0262,0.233,165.06,63.0,singer,country,1,12.434008694459976,13.030831251757103
4PWaeUVCHIVbXlpXEuIcvR,1991,"G♯, A♭",0.0145,0.751,0.761,2.96e-06,0.0305,-8.151,0.147,0.661,111.819,35.0,band,kids,1,12.469978029554953,10.452417882335665
4PXRjQk3umcRGZqqNEsXu4,1980,D,0.475,0.766,0.485,0.0,0.0554,-10.538,0.0337,0.747,110.681,61.0,band,country,1,12.264157574466866,11.007120549661101
4PYW9HJOdzwvTu6XtFXoWG,1978,C,0.442,0.675,0.439,4.86e-06,0.0709,-12.745,0.035,0.393,112.466,37.0,-,country,0,12.203073151542435,9.918573189954168
4PYiIgzcp4o5pEYji1xY9q,2015,C,0.0153,0.661,0.733,0.0,0.0982,-2.701,0.0433,0.613,143.92,76.0,singer,pop,0,12.3043511427908,15.67515248239525
4Pa1My7Qsg5uhDU3AHc718,1970,B,0.0815,0.333,0.758,0.0,0.329,-7.992,0.108,0.67,161.656,34.0,band,pop,0,12.389784901520233,8.085794701281568
4PaV16f3DUo9QxbQMUzMKH,1998,B,0.211,0.628,0.753,0.0,0.12,-8.778,0.468,0.559,86.194,64.0,singer,reggae,1,12.185875040240456,12.419085049644925
4PatWwQ0B54PO4chQavGdn,1985,A,0.16,0.731,0.538,0.00748,0.0716,-13.344,0.0313,0.912,122.63,55.0,singer,pop,0,12.345895455618074,12.116208111246445
4Pdfz42VRVsGcextoCqY8z,1987,B,0.0321,0.563,0.743,0.0,0.148,-12.166,0.0408,0.741,115.422,78.0,singer,rock,0,12.257530676347933,14.041486893154865
4PfiHuWEtwLGxxhXaTzyyw,1970,F,0.322,0.541,0.57,0.0,0.492,-8.126,0.0314,0.738,133.037,54.0,band,adult standards,0,11.97153947808849,11.536485729379242
4PhsKqMdgMEUSstTDAmMpg,2015,G,0.218,0.569,0.629,0.0,0.135,-9.837,0.0485,0.0726,134.035,90.0,singer,soul/r&b,0,12.425372820526638,16.643373792142423
4PiSWqlcKpnLrXQ5tP7Jzx,1970,"A♯, B♭",0.56,0.449,0.619,0.0,0.1,-8.808,0.0406,0.746,172.925,57.0,singer,country,0,11.967567963853227,12.390770543254824
4Pitka9La3GjKY8QD3gN9j,1968,"A♯, B♭",0.68,0.678,0.309,5.04e-05,0.169,-16.09,0.0363,0.731,117.838,31.0,-,pop,0,11.983766243708525,7.94873845481361
4PkJ7c9y1CwpuVOiJODnCZ,2004,B,0.000616,0.455,0.858,0.000247,0.226,-5.659,0.0391,0.597,163.118,79.0,band,metal,1,12.242732389892776,15.14801245173224
4PmfkBVioVTf6H9JmTa3fH,1968,C,0.657,0.668,0.568,0.00017,0.38,-9.858,0.0266,0.959,105.906,51.0,duo,soul/r&b,0,12.04708277568725,11.04702540455723
4Pmu6J3vN3XIQUavKeUisz,1999,"G♯, A♭",0.174,0.801,0.864,0.000178,0.108,-4.349,0.132,0.89,90.545,69.0,rapper,pop,1,12.486480827265373,13.223966442678716
4Pn0JlCUusD2QHjADuOzuV,2016,B,0.679,0.355,0.48,2.28e-06,0.12,-7.31,0.0282,0.137,100.956,77.0,singer,country,1,12.465617554732658,14.846494757691621
4PolnByeD51J70KyfwsVTT,1972,D,0.723,0.609,0.258,0.0,0.195,-15.006,0.0307,0.38,98.349,35.0,singer,gospel,0,11.942718891679489,10.385203573155552
4PpuH4mxL0rD35mOWaLoKS,2018,"C♯, D♭",0.00214,0.916,0.727,0.000145,0.118,-6.556,0.0861,0.201,94.997,65.0,band,hip hop/rap,1,12.300054671000606,13.093163170859661
4PrquuUN34hswtM71OMvxS,2006,"C♯, D♭",0.0366,0.941,0.631,1.8e-06,0.0311,-5.998,0.114,0.63,128.597,64.0,rapper,hip hop/rap,1,12.481330354231698,12.957321267362115
4PsSITSfDIGzcZpvpMnVUT,1979,C,0.125,0.668,0.918,0.0,0.147,-6.589,0.0389,0.961,105.018,51.0,-,reggae,0,12.706002121298944,11.081742468856435
4PyKicaf5RL5tlidl6ZMO5,2009,C,0.119,0.426,0.917,0.0,0.153,-2.968,0.103,0.506,175.716,65.0,-,country,0,12.099088590422907,13.165652725502726
4Q1tw1EPVYPIFOGZ62gTat,2008,"G♯, A♭",0.0112,0.564,0.755,0.0,0.0595,-6.924,0.309,0.538,81.941,81.0,singer,pop,0,12.460303926767477,15.35930192229225
4Q27I5G3W14hnYVi45oi2h,1970,C,0.0159,0.309,0.679,3.13e-05,0.389,-9.804,0.0578,0.329,134.745,64.0,band,rock,0,12.74905950750446,13.135654655725538
4Q2UbOhGxHwoa3QuLHYQjh,1971,A,0.193,0.554,0.633,0.00035,0.205,-13.091,0.0309,0.907,136.925,68.0,singer,rock,0,12.154295023348535,14.265641782479442
4Q30qlfiBbVV3NxZVBb6j9,1970,A,0.436,0.647,0.869,0.0,0.196,-1.044,0.0419,0.894,110.717,62.0,band,pop,0,12.065896367329781,10.739045338577187
4Q3N4Ct4zCuIHuZ65E3BD4,2017,B,0.0576,0.497,0.489,9.91e-05,0.122,-7.724,0.294,0.231,171.853,86.0,singer,hip hop/rap,1,12.499443506099423,15.425321800701944
4Q4l5zL5nMdLX1DZ8aR5qL,1993,B,0.0257,0.742,0.832,0.0,0.0478,-6.17,0.0319,0.743,99.685,68.0,singer,pop,0,12.33856474828002,13.640209102497098
4Q6jlf64hZpS0fnrl1b10J,1965,E,0.0592,0.463,0.604,0.00384,0.339,-12.215,0.0286,0.62,101.638,62.0,singer,rock,0,12.019670775569066,12.654440781306276
4Q6qeNdtuCk6oqoVzynBP3,1969,F,0.606,0.456,0.754,3.58e-05,0.3,-8.856,0.107,0.813,165.244,55.0,singer,adult standards,0,12.070791150941632,11.726955615107903
4Q72AG8rs7VqSxVqdeZd2i,1968,G,0.667,0.458,0.472,7.29e-05,0.203,-11.87,0.0455,0.597,138.652,38.0,band,blues,0,12.332885896894389,10.383255851836775
4Q8MHti2JFZFGwF431ELom,2013,A,0.871,0.363,0.21,0.874,0.119,-17.944,0.0539,0.231,164.213,60.0,-,unknown,0,12.16810075227662,9.678592468183112
4Q8yCpsxxJF0tRsjzu6Ytw,2002,C,0.0974,0.67,0.847,0.0,0.0842,-5.449,0.0545,0.852,143.872,43.0,singer,pop,0,12.645062789996578,10.793598566626898
4QAXLB2Hkx3n7LbOFxD34h,2015,"C♯, D♭",0.0886,0.663,0.53,0.0,0.154,-9.763,0.0301,0.269,109.003,73.0,singer,country,0,12.242153820101121,13.872192358242021
4QBAiXG5GqENph08jFmVmt,1964,D,0.303,0.69,0.313,0.0148,0.0912,-11.783,0.0337,0.591,106.701,50.0,singer,adult standards,0,11.955326627102346,10.85657298023876
4QBKzlOTDbYVrZVHvJtwWX,1973,F,0.107,0.609,0.368,0.738,0.137,-15.259,0.0345,0.822,172.965,23.0,-,functional,1,12.224806073985954,5.8289456176102075
4QCVvLRNP45j83odN8Gzml,2011,"G♯, A♭",0.00358,0.736,0.824,0.000921,0.329,-4.231,0.0672,0.443,124.954,64.0,-,pop,1,12.329298619265233,12.255081833331227
4QDo30WQZZJle0Up1mC8ez,2010,"A♯, B♭",0.828,0.236,0.328,0.0,0.111,-8.434,0.0353,0.0606,170.914,80.0,band,classical/soundtrack,0,12.144909753872517,13.926805032810252
4QEoAZj6fVeSHj9ti2JpN8,2003,"C♯, D♭",0.000682,0.708,0.854,0.0,0.278,-5.724,0.0322,0.914,100.005,67.0,duo,hip hop/rap,0,12.480775855753755,13.120455558674962
4QG8qIv7hZ1jjcm6cQFoyI,1972,B,0.459,0.404,0.51,5.22e-06,0.0826,-10.315,0.0526,0.253,114.981,81.0,singer,soul/r&b,0,13.09739012543841,15.12375256268009
4QHapHuNmFvbvK9L3a8jmP,1965,F,0.777,0.602,0.375,0.0,0.147,-12.873,0.0281,0.562,101.571,22.0,-,blues,0,11.910452482976822,7.974532844130228
4QJKgiXg6YFs5qIWiz4Sz2,1972,G,0.351,0.202,0.552,0.0354,0.124,-6.92,0.0309,0.542,187.14,11.0,singer,unknown,0,12.173761208262563,4.859812404361672
4QJLKU75Rg4558f4LbDBRi,2009,"D♯, E♭",8.67e-05,0.485,0.911,0.0,0.092,-5.749,0.0355,0.568,89.956,79.0,band,metal,1,12.42548123053339,15.14801245173224
4QKdiLnJ2fnvfLPUldoryF,2002,B,0.026,0.574,0.813,0.0,0.316,-6.192,0.416,0.692,99.004,79.0,rapper,hip hop/rap,1,12.348153635963978,14.325933700745658
